vin,create_time,start_lat,start_lon,end_lat,end_lon
LW433B120N1011398,2025-05-17 05:50:12.466,40.07469861111111,116.31451111111112,40.137977600097656,116.30684661865236
LW433B120N1011398,2025-05-17 10:09:13.232,40.14091166666667,116.30608527777778,40.097069,116.291067
LW433B120N1011398,2025-05-17 13:49:24.435,40.09605194444445,116.29364805555556,40.07300503732199,116.32737010717388
LW433B120N1011398,2025-05-19 00:03:25.075,40.071266944444446,116.32842916666668,40.16837086987089,116.5804901719093
LW433B120N1011398,2025-05-19 10:46:20.708,40.1758575,116.5653313888889,40.063956,116.306462
LW433B120N1011398,2025-05-20 00:16:09.883,40.07152305555555,116.3283725,40.16837086987089,116.5804901719093
LW433B120N1011398,2025-05-20 10:52:43.788,40.17418472222222,116.57347583333332,40.07300503732199,116.32737010717388
LW433B120N1011398,2025-05-20 23:51:06.314,40.07184194444445,116.32967,40.16837086987089,116.5804901719093
LW433B120N1011398,2025-05-21 10:34:56.996,40.17452888888889,116.573485,40.07300503732199,116.32737010717388
LW433B120N1011398,2025-05-21 23:53:58.250,40.079058333333336,116.34999611111112,40.16837086987089,116.5804901719093
LW433B120N1011398,2025-05-22 10:37:33.934,40.17055694444444,116.577075,40.13519,116.639271
LW433B120N1011398,2025-05-22 13:59:47.420,40.134413055555555,116.639515,40.07300503732199,116.32737010717388
LW433B120N1011398,2025-05-22 23:29:23.490,40.071264444444445,116.32867333333331,40.16837086987089,116.5804901719093
LW433B120N1011398,2025-05-23 10:48:42.203,40.17157555555555,116.57344555555557,40.07300503732199,116.32737010717388
LW433B120N1011398,2025-05-23 13:39:29.374,40.07995805555556,116.34944194444444,40.07300503732199,116.32737010717388
LW433B120N1011398,2025-05-24 00:29:28.800,40.07153777777778,116.32901638888887,40.221854,116.219711
LW433B120N1011398,2025-05-24 01:21:39.512,40.22187888888889,116.21830305555557,40.07300503732199,116.32737010717388
LW433B120N1011398,2025-05-26 00:15:32.188,40.08640972222222,116.34922944444445,40.16837086987089,116.5804901719093
LW433B120N1011398,2025-05-26 10:40:36.105,40.17371055555556,116.57430083333334,40.07300503732199,116.32737010717388
LW433B120N1011398,2025-05-27 00:30:01.812,40.071218888888886,116.33449722222224,40.16837086987089,116.5804901719093
LW433B120N1011398,2025-05-27 10:44:28.199,40.17439777777778,116.5734813888889,40.07300503732199,116.32737010717388
LW433B120N1011398,2025-05-27 23:47:25.262,40.07190694444444,116.32992305555555,40.16837086987089,116.5804901719093
LW433B120N1011398,2025-05-28 10:35:37.466,40.17417777777778,116.57347555555556,40.07300503732199,116.32737010717388
LW433B120N1011398,2025-05-28 13:19:33.958,40.08009805555555,116.34927388888887,40.07300503732199,116.32737010717388
LW433B120N1011398,2025-05-29 00:09:53.766,40.07126083333333,116.32903,40.16837086987089,116.5804901719093
LW433B120N1011398,2025-05-29 12:05:24.728,40.17412777777778,116.57347416666668,40.07300503732199,116.32737010717388
LW433B120N1011398,2025-05-30 00:04:07.198,40.07125666666666,116.3294413888889,40.16837086987089,116.5804901719093
LW433B120N1011398,2025-05-30 10:41:40.563,40.17058194444444,116.577425,40.210146,116.537756
LW433B120N1011398,2025-05-30 10:57:23.071,40.20972888888889,116.53771111111112,40.079042,116.349658
LW433B120N1011398,2025-05-31 23:34:53.838,40.071374722222224,116.32538,40.301379,117.133315
LW433B120N1011398,2025-06-01 02:29:12.760,40.301485,117.13311277777778,40.297654,117.153751
LW433B120N1011398,2025-06-01 03:31:15.037,40.294226944444446,117.1563961111111,40.229393,117.126232
LW433B120N1011398,2025-06-01 05:34:47.717,40.22962444444445,117.12590916666667,40.288843,117.25089
LW433B120N1011398,2025-06-01 10:52:24.892,40.284238611111114,117.255485,40.081865,116.326601
LW433B120N1011398,2025-06-03 00:15:49.887,40.07125361111111,116.32971166666668,40.16837086987089,116.5804901719093
LW433B120N1011398,2025-06-03 10:28:03.708,40.1699725,116.57913416666666,40.07300503732199,116.32737010717388
LW433B120N1011398,2025-06-04 00:08:57.342,40.07161861111111,116.32962111111112,40.16837086987089,116.5804901719093
LW433B120N1011398,2025-06-04 10:56:20.782,40.174443333333336,116.57348277777778,40.07300503732199,116.32737010717388
LW433B120N1011398,2025-06-06 00:13:05.779,40.07123388888889,116.32824027777778,40.16837086987089,116.5804901719093
LW433B120N1011398,2025-06-06 10:50:50.156,40.169248333333336,116.57910166666667,40.07300503732199,116.32737010717388
LW433B120N1011398,2025-06-08 23:55:02.083,40.07109944444444,116.34994666666668,40.16837086987089,116.5804901719093
LW433B120N1011398,2025-06-09 10:20:24.524,40.17400333333333,116.57347083333332,40.07300503732199,116.32737010717388
LW433B120N1011398,2025-06-09 12:45:46.980,40.07996111111111,116.34941,40.07300503732199,116.32737010717388
LW433B120N1011398,2025-06-10 00:01:59.445,40.07127138888889,116.32810027777778,40.16837086987089,116.5804901719093
LW433B120N1011398,2025-06-10 10:36:54.589,40.174730277777776,116.57349138888888,40.07300503732199,116.32737010717388
LW433B120N1011398,2025-06-11 00:34:52.697,40.07125361111111,116.32971416666666,40.16837086987089,116.5804901719093
LW433B120N1011398,2025-06-11 11:11:38.543,40.16949611111111,116.57911333333334,40.07300503732199,116.32737010717388
LW433B120N1011398,2025-06-12 00:12:54.052,40.07117916666667,116.33897916666666,40.16837086987089,116.5804901719093
LW433B120N1011398,2025-06-12 10:55:59.526,40.16907694444444,116.57909388888888,40.07300503732199,116.32737010717388
LW433B120N1011398,2025-06-13 00:20:42.954,40.07125777777778,116.32932527777778,40.16837086987089,116.5804901719093
