vin,create_time,start_lat,start_lon,end_lat,end_lon
LW433B121P1106412,2025-06-02 05:51:29.944,28.428273611111113,117.9655575,28.451604,117.970599
LW433B121P1106412,2025-06-02 06:59:40.065,28.451730555555557,117.97147611111112,29.296337,117.204288
LW433B121P1106412,2025-06-02 14:18:09.982,29.29561888888889,117.20272388888888,29.296372,117.236144
LW433B121P1106412,2025-06-02 14:35:15.313,29.29457888888889,117.23638888888888,29.308725,117.19632
LW433B121P1106412,2025-06-03 05:56:49.672,29.30846805555555,117.196135,29.287053,117.214568
LW433B121P1106412,2025-06-03 06:51:28.776,29.286999722222223,117.21409166666666,29.293317,117.174864
LW433B121P1106412,2025-06-03 08:59:24.478,29.2947425,117.17653694444444,29.297294,117.209598
LW433B121P1106412,2025-06-03 09:22:22.681,29.297009444444445,117.20857805555556,29.284018,117.25274
LW433B121P1106412,2025-06-03 09:42:01.899,29.285613333333337,117.24994638888889,29.25183,117.262486
LW433B121P1106412,2025-06-03 12:04:40.611,29.271528611111112,117.25862555555555,29.308725,117.19632
LW433B121P1106412,2025-06-04 04:29:19.870,29.30848,117.19626138888889,29.288441,117.211144
LW433B121P1106412,2025-06-04 05:38:46.094,29.288175,117.21124194444444,29.543522,116.062199
LW433B121P1106412,2025-06-04 08:28:43.606,29.543346111111113,116.06222805555556,29.570856,115.98164
LW433B121P1106412,2025-06-04 09:47:04.841,29.568623333333335,115.98302611111112,29.566037,115.984955
LW433B121P1106412,2025-06-04 12:24:54.977,29.56614111111111,115.98524,29.579984,115.99973
LW433B121P1106412,2025-06-05 06:38:08.629,29.568749722222226,115.98434666666668,29.554443,116.013422
LW433B121P1106412,2025-06-05 07:37:54.775,29.544866111111112,115.97039305555556,29.5661,115.971664
LW433B121P1106412,2025-06-05 12:07:33.864,29.570161944444443,115.97973,29.579984,115.99973
LW433B121P1106412,2025-06-06 03:44:25.723,29.5800825,115.99973361111113,29.554443,116.013422
LW433B121P1106412,2025-06-06 05:05:41.617,29.546661666666665,115.97042611111112,29.541675,116.064042
LW433B121P1106412,2025-06-06 07:15:21.150,29.540647222222223,116.06223583333332,29.524086,116.044136
LW433B121P1106412,2025-06-06 08:45:14.063,29.539203611111112,116.06299361111112,29.468301312125625,115.9899495542049
LW433B121P1106412,2025-06-06 09:25:39.612,29.465967777777777,115.98966555555556,29.463991,116.0185
LW433B121P1106412,2025-06-06 10:34:23.489,29.463790555555555,116.01693444444444,28.654521,115.886326
LW433B121P1106412,2025-06-06 11:53:15.402,28.69148,115.84207055555557,28.697999,115.875309
LW433B121P1106412,2025-06-06 13:01:03.159,28.69834305555555,115.87572,28.688388,115.8537
LW433B121P1106412,2025-06-06 15:38:25.107,28.702983888888888,115.87202305555556,28.684297,115.889175
LW433B121P1106412,2025-06-06 16:55:32.877,28.68414888888889,115.88858694444444,28.697999,115.875309
LW433B121P1106412,2025-06-07 05:27:32.615,28.69826305555555,115.87547388888888,28.672485,115.907045
LW433B121P1106412,2025-06-07 07:01:31.347,28.676075833333332,115.9053825,28.674114,115.88804
LW433B121P1106412,2025-06-07 07:51:31.207,28.67447388888889,115.8860488888889,24.750159,113.515283
LW433B121P1106412,2025-06-07 13:24:05.568,25.252153333333332,114.38503388888888,24.776156,113.552208
LW433B121P1106412,2025-06-07 17:24:42.953,24.774943333333333,113.55387833333332,24.751032,113.518142
LW433B121P1106412,2025-06-08 04:16:18.141,24.750195833333333,113.5175625,24.747494,113.524635
LW433B121P1106412,2025-06-08 05:02:24.969,24.747431666666667,113.52461777777778,24.754908,113.532059
LW433B121P1106412,2025-06-08 05:16:44.041,24.755699166666663,113.53026722222222,24.808953,113.597636
LW433B121P1106412,2025-06-08 06:12:37.963,24.810025555555555,113.59929583333331,23.174761,112.886039
LW433B121P1106412,2025-06-09 01:39:36.222,23.175586944444444,112.88750194444444,23.172846,112.868183
LW433B121P1106412,2025-06-10 03:23:29.907,23.1730675,112.86834361111111,23.049536,113.045361
LW433B121P1106412,2025-06-10 04:53:56.598,23.047609444444443,113.04318555555555,23.174761,112.886039
LW433B121P1106412,2025-06-10 05:29:45.861,23.15328583333333,112.90621194444444,23.173191,112.868109
LW433B121P1106412,2025-06-11 12:23:21.489,23.164484722222223,112.86771138888888,23.16769,112.903935
LW433B121P1106412,2025-06-14 01:53:09.688,23.176636388888888,112.88660555555556,23.077341,113.310141
