vin,create_time,start_lat,start_lon,end_lat,end_lon
HLX33B12XR1674562,2025-05-31 06:25:36.508,40.1064,116.41542888888888,39.974588,116.423889
HLX33B12XR1674562,2025-05-31 13:03:49.417,39.97379194444444,116.41782611111113,40.06644598063073,116.42644688487051
HLX33B12XR1674562,2025-06-03 10:13:05.888,40.06716222222222,116.42500194444445,40.10698318481445,116.1175537109375
HLX33B12XR1674562,2025-06-03 18:16:53.270,40.10260194444445,116.118025,40.106483459472656,116.13849639892578
HLX33B12XR1674562,2025-06-03 18:42:18.661,40.10747277777778,116.1384638888889,40.06644598063073,116.42644688487051
HLX33B12XR1674562,2025-06-04 11:33:30.864,40.06685861111111,116.42677222222224,40.105972,116.138499
HLX33B12XR1674562,2025-06-04 15:24:12.396,40.108490555555555,116.1413113888889,40.10049819946289,116.14495086669922
HLX33B12XR1674562,2025-06-04 16:28:52.695,40.10156055555556,116.14411111111112,40.06644598063073,116.42644688487051
HLX33B12XR1674562,2025-06-05 12:04:35.211,40.06700583333333,116.4262025,40.10251998901367,116.13529205322266
HLX33B12XR1674562,2025-06-05 15:36:07.197,40.10112138888889,116.1352386111111,40.10689926147461,116.14289855957033
HLX33B12XR1674562,2025-06-05 15:40:36.650,40.10796055555556,116.1427875,40.106319,116.135187
HLX33B12XR1674562,2025-06-05 16:13:49.679,40.099578055555554,116.13828972222224,40.10689926147461,116.14289855957033
HLX33B12XR1674562,2025-06-05 17:06:35.841,40.106207222222224,116.15099388888888,40.10052108764649,116.1504364013672
HLX33B12XR1674562,2025-06-05 17:13:45.223,40.1029125,116.146825,40.10689926147461,116.14289855957033
HLX33B12XR1674562,2025-06-05 17:21:08.401,40.10685222222222,116.14458166666668,40.06644598063073,116.42644688487051
HLX33B12XR1674562,2025-06-06 11:29:15.344,40.06632194444445,116.42695194444444,40.04702168103665,116.17268040776248
HLX33B12XR1674562,2025-06-06 12:47:49.097,40.047305,116.17293222222222,40.09992218017578,116.13517761230467
HLX33B12XR1674562,2025-06-06 16:57:49.198,40.09995305555555,116.13412055555555,40.06644598063073,116.42644688487051
HLX33B12XR1674562,2025-06-07 07:41:15.838,40.06216805555555,116.43306194444445,39.974588,116.423889
